schoolid	year	term	time	COVID-19	after_covid	single_gender_sch	area_code	grade	male	female	pupil_teacher_ratio	dropout_rate	asp_enrollment	asp_participant	settlement_revenue	settlement_expense	ppexp	Subjects	Score	schooltype	private	enrollment	zipcode	latitude	longitude	term_num	house_price	library	pop	library_per	divorce	priv_academy	fiscal_auto	fiscal_indep
S010000561	2019	spring	1	Before	0	2	25	2	0	221	12	2	432	282	9704391495	9179426785	13207808	Korean	69	0	1	172	2174	37.59328079	127.0970459	1	571	5	402203	1.24	2.4	0.7	42.9	18.1
S010000476	2019	spring	1	Before	0	2	25	2	0	235	12	2	543	543	10769964515	10833683337	14561402	Korean	80	0	1	220	2057	37.60631561	127.1053085	1	571	5	402203	1.24	2.4	0.7	42.9	18.1
S010000536	2019	spring	1	Before	0	0	25	2	85	90	12	3	53	50	2704344696	2644303630	4474287	Korean	68	0	0	168	2047	37.60473633	127.0828934	1	571	5	402203	1.24	2.4	0.7	42.9	18.1
S010000430	2019	spring	1	Before	0	1	25	2	191	0	12	1	155	118	3871110610	2972595095	4703474	Korean	54	0	0	189	2193	37.58478165	127.0967178	1	571	5	402203	1.24	2.4	0.7	42.9	18.1
S010000475	2019	spring	1	Before	0	1	25	2	228	0	12	1	636	365	10085493988	10053814246	14240530	Korean	83	0	1	199	2062	37.60584641	127.1064606	1	571	5	402203	1.24	2.4	0.7	42.9	18.1
S010000476	2019	fall	2	Before	0	2	25	2	0	235	12	2	543	543	10769964515	10833683337	14561402	Korean	77	0	1	220	2057	37.60631561	127.1053085	2	596.82	5	398812	1.25	2.4	0.7	42.9	18.1
S010000430	2019	fall	2	Before	0	1	25	2	191	0	12	1	155	118	3871110610	2972595095	4703474	Korean	52	0	0	189	2193	37.58478165	127.0967178	2	596.82	5	398812	1.25	2.4	0.7	42.9	18.1
S010000561	2019	fall	2	Before	0	2	25	2	0	221	12	2	432	282	9704391495	9179426785	13207808	Korean	69	0	1	172	2174	37.59328079	127.0970459	2	596.82	5	398812	1.25	2.4	0.7	42.9	18.1
S010005364	2019	fall	2	Before	0	0	25	2	134	98	12	2	365	244	3527272035	3496259254	4842465	Korean	77	0	0	199	2041	37.61550522	127.0862045	2	596.82	5	398812	1.25	2.4	0.7	42.9	18.1
S010000547	2019	fall	2	Before	0	0	25	2	133	97	13	1	236	176	2989491865	2884636720	3861629	Korean	63	0	0	241	2021	37.61916351	127.085556	2	596.82	5	398812	1.25	2.4	0.7	42.9	18.1
S010005204	2019	fall	2	Before	0	0	25	2	94	96	12	4	329	193	2782784211	2718250304	4398464	Korean	72	0	0	190	2075	37.6052475	127.0929489	2	596.82	5	398812	1.25	2.4	0.7	42.9	18.1
S010000536	2019	fall	2	Before	0	0	25	2	85	90	12	3	53	50	2704344696	2644303630	4474287	Korean	68	0	0	168	2047	37.60473633	127.0828934	2	596.82	5	398812	1.25	2.4	0.7	42.9	18.1
S010000475	2019	fall	2	Before	0	1	25	2	228	0	12	1	636	365	10085493988	10053814246	14240530	Korean	74	0	1	199	2062	37.60584641	127.1064606	2	596.82	5	398812	1.25	2.4	0.7	42.9	18.1
S010000475	2020	spring	3	After	1	1	25	2	222	0	10	1	179	151	8138797471	8008777463	12416709	Korean	77	0	1	199	2062	37.60584641	127.1064606	1	641.91	5	395619	1.26	2.2	0.7	42.1	17.5
S010000547	2020	spring	3	After	1	0	25	2	134	110	12	2	0	0	3673228759	3167177878	4398858	Korean	66	0	0	241	2021	37.61916351	127.085556	1	641.91	5	395619	1.26	2.2	0.7	42.1	17.5
S010005204	2020	spring	3	After	1	0	25	2	94	96	10	2	0	0	3097902661	3032365462	5174685	Korean	62	0	0	190	2075	37.6052475	127.0929489	1	641.91	5	395619	1.26	2.2	0.7	42.1	17.5
S010005364	2020	spring	3	After	1	0	25	2	126	110	13	1	0	0	3710733934	3593196295	5307528	Korean	70	0	0	199	2041	37.61550522	127.0862045	1	641.91	5	395619	1.26	2.2	0.7	42.1	17.5
S010000561	2020	spring	3	After	1	2	25	2	0	215	12	2	0	0	9193233549	8478944578	13310745	Korean	76	0	1	172	2174	37.59328079	127.0970459	1	641.91	5	395619	1.26	2.2	0.7	42.1	17.5
S010000536	2020	spring	3	After	1	0	25	2	88	97	11	2	0	0	2875295826	2805528940	5119579	Korean	57	0	0	168	2047	37.60473633	127.0828934	1	641.91	5	395619	1.26	2.2	0.7	42.1	17.5
S010000430	2020	spring	3	After	1	1	25	2	180	0	12	1	179	112	4138112505	3986908410	7157825	Korean	62	0	0	189	2193	37.58478165	127.0967178	1	641.91	5	395619	1.26	2.2	0.7	42.1	17.5
S010000476	2020	spring	3	After	1	2	25	2	0	232	12	0	0	0	8583945924	8393596103	11788759	Korean	73	0	1	220	2057	37.60631561	127.1053085	1	641.91	5	395619	1.26	2.2	0.7	42.1	17.5
S010000561	2020	fall	4	After	2	2	25	2	0	215	12	2	0	0	9193233549	8478944578	13310745	Korean	68	0	1	172	2174	37.59328079	127.0970459	2	734.13	5	395997	1.26	2.2	0.7	42.1	17.5
S010000430	2020	fall	4	After	2	1	25	2	180	0	12	1	179	112	4138112505	3986908410	7157825	Korean	62	0	0	189	2193	37.58478165	127.0967178	2	734.13	5	395997	1.26	2.2	0.7	42.1	17.5
S010000547	2020	fall	4	After	2	0	25	2	134	110	12	2	0	0	3673228759	3167177878	4398858	Korean	62	0	0	241	2021	37.61916351	127.085556	2	734.13	5	395997	1.26	2.2	0.7	42.1	17.5
S010000476	2020	fall	4	After	2	2	25	2	0	232	12	0	0	0	8583945924	8393596103	11788759	Korean	70	0	1	220	2057	37.60631561	127.1053085	2	734.13	5	395997	1.26	2.2	0.7	42.1	17.5
S010005364	2020	fall	4	After	2	0	25	2	126	110	13	1	0	0	3710733934	3593196295	5307528	Korean	71	0	0	199	2041	37.61550522	127.0862045	2	734.13	5	395997	1.26	2.2	0.7	42.1	17.5
S010000475	2020	fall	4	After	2	1	25	2	222	0	10	1	179	151	8138797471	8008777463	12416709	Korean	73	0	1	199	2062	37.60584641	127.1064606	2	734.13	5	395997	1.26	2.2	0.7	42.1	17.5
S010000536	2020	fall	4	After	2	0	25	2	88	97	11	2	0	0	2875295826	2805528940	5119579	Korean	55	0	0	168	2047	37.60473633	127.0828934	2	734.13	5	395997	1.26	2.2	0.7	42.1	17.5
S010005204	2020	fall	4	After	2	0	25	2	94	96	10	2	0	0	3097902661	3032365462	5174685	Korean	66	0	0	190	2075	37.6052475	127.0929489	2	734.13	5	395997	1.26	2.2	0.7	42.1	17.5
S010000430	2021	spring	5	After	3	1	25	2	189	0	11	1	0	0	4138112505	3986908410	7157825	Korean	64	0	0	189	2193	37.58478165	127.0967178	1	813.44	5	392041	1.28	2	0.7	42.2	18.2
S010000561	2021	spring	5	After	3	2	25	2	0	197	10	1	117	117	9193233549	8478944578	13310745	Korean	72	0	1	197	2174	37.59328079	127.0970459	1	813.44	5	392041	1.28	2	0.7	42.2	18.2
S010000476	2021	spring	5	After	3	2	25	2	0	231	12	1	246	246	8583945924	8393596103	11788759	Korean	69	0	1	231	2057	37.60631561	127.1053085	1	813.44	5	392041	1.28	2	0.7	42.2	18.2
S010000547	2021	spring	5	After	3	0	25	2	129	112	13	1	54	44	3673228759	3167177878	4398858	Korean	69	0	0	241	2021	37.61916351	127.085556	1	813.44	5	392041	1.28	2	0.7	42.2	18.2
S010005204	2021	spring	5	After	3	0	25	2	93	96	12	2	40	40	3097902661	3032365462	5174685	Korean	66	0	0	189	2075	37.6052475	127.0929489	1	813.44	5	392041	1.28	2	0.7	42.2	18.2
S010000475	2021	spring	5	After	3	1	25	2	202	0	10	1	303	303	8138797471	8008777463	12416709	Korean	74	0	1	202	2062	37.60584641	127.1064606	1	813.44	5	392041	1.28	2	0.7	42.2	18.2
S010000536	2021	spring	5	After	3	0	25	2	71	108	12	1	0	0	2875295826	2805528940	5119579	Korean	63	0	0	179	2047	37.60473633	127.0828934	1	813.44	5	392041	1.28	2	0.7	42.2	18.2
S010005364	2021	spring	5	After	3	0	25	2	107	110	13	2	99	86	3710733934	3593196295	5307528	Korean	72	0	0	217	2041	37.61550522	127.0862045	1	813.44	5	392041	1.28	2	0.7	42.2	18.2
S010000476	2021	fall	6	After	4	2	25	2	0	231	12	1	246	246	8583945924	8393596103	11788759	Korean	70	0	1	231	2057	37.6063172	127.1053091	2	918.29	5	388554	1.29	2	0.7	42.2	18.2
S010005364	2021	fall	6	After	4	0	25	2	107	110	13	2	99	86	3710733934	3593196295	5307528	Korean	72	0	0	217	2041	37.615506	127.086204	2	918.29	5	388554	1.29	2	0.7	42.2	18.2
S010000475	2021	fall	6	After	4	1	25	2	202	0	10	1	303	303	8138797471	8008777463	12416709	Korean	66	0	1	202	2062	37.60584697	127.1064637	2	918.29	5	388554	1.29	2	0.7	42.2	18.2
S010000561	2021	fall	6	After	4	2	25	2	0	197	10	1	117	117	9193233549	8478944578	13310745	Korean	59	0	1	197	2174	37.59328087	127.0970432	2	918.29	5	388554	1.29	2	0.7	42.2	18.2
S010000547	2021	fall	6	After	4	0	25	2	129	112	13	1	54	44	3673228759	3167177878	4398858	Korean	61	0	0	241	2021	37.61916257	127.0855595	2	918.29	5	388554	1.29	2	0.7	42.2	18.2
S010005204	2021	fall	6	After	4	0	25	2	93	96	12	2	40	40	3097902661	3032365462	5174685	Korean	66	0	0	189	2075	37.60524932	127.0929501	2	918.29	5	388554	1.29	2	0.7	42.2	18.2
S010000536	2021	fall	6	After	4	0	25	2	71	108	12	1	0	0	2875295826	2805528940	5119579	Korean	69	0	0	179	2047	37.604737	127.082893	2	918.29	5	388554	1.29	2	0.7	42.2	18.2
S010000430	2021	fall	6	After	4	1	25	2	189	0	11	1	0	0	4138112505	3986908410	7157825	Korean	56	0	0	189	2193	37.584781	127.096719	2	918.29	5	388554	1.29	2	0.7	42.2	18.2
S010000476	2022	spring	7	After	5	2	25	2	0	194	12	0	234	234	10114308794	8898123656	13162905	Korean	69	0	1	194	2057	37.6063172	127.1053091	1	955.37	5	389043	1.29	1.8	0.7	42.9	18.2
S010000561	2022	spring	7	After	5	2	25	2	0	172	10	1	68	57	9319202234	9166488903	15615824	Korean	76	0	1	172	2174	37.59328087	127.0970432	1	955.37	5	389043	1.29	1.8	0.7	42.9	18.2
S010000430	2022	spring	7	After	5	1	25	2	186	0	12	1	0	0	3239244417	3014676214	5383351	Korean	61	0	0	186	2193	37.584781	127.096719	1	955.37	5	389043	1.29	1.8	0.7	42.9	18.2
S010005204	2022	spring	7	After	5	0	25	2	105	85	12	4	10	9	2702824301	2468737866	4271173	Korean	67	0	0	190	2075	37.60524932	127.0929501	1	955.37	5	389043	1.29	1.8	0.7	42.9	18.2
S010000547	2022	spring	7	After	5	0	25	2	134	91	13	0	37	37	4115659313	3554536910	4999349	Korean	67	0	0	225	2021	37.61916257	127.0855595	1	955.37	5	389043	1.29	1.8	0.7	42.9	18.2
S010000475	2022	spring	7	After	5	1	25	2	199	0	12	2	319	319	9344473683	8434766274	13409803	Korean	78	0	1	199	2062	37.60584697	127.1064637	1	955.37	5	389043	1.29	1.8	0.7	42.9	18.2
S010005364	2022	spring	7	After	5	0	25	2	110	89	13	1	116	99	2829986678	2480778982	3852141	Korean	74	0	0	199	2041	37.615506	127.086204	1	955.37	5	389043	1.29	1.8	0.7	42.9	18.2
S010000536	2022	spring	7	After	5	0	25	2	82	86	12	2	19	19	2739661229	2552580048	4718263	Korean	59	0	0	168	2047	37.604737	127.082893	1	955.37	5	389043	1.29	1.8	0.7	42.9	18.2
S010000561	2022	fall	8	After	6	2	25	2	0	172	10	1	68	57	9319202234	9166488903	15615824	Korean	71	0	1	172	2174	37.59328087	127.0970432	2	959.17	5	386390	1.29	1.8	0.7	42.9	18.2
S010000476	2022	fall	8	After	6	2	25	2	0	194	12	0	234	234	10114308794	8898123656	13162905	Korean	66	0	1	194	2057	37.6063172	127.1053091	2	959.17	5	386390	1.29	1.8	0.7	42.9	18.2
S010000536	2022	fall	8	After	6	0	25	2	82	86	12	2	19	19	2739661229	2552580048	4718263	Korean	62	0	0	168	2047	37.604737	127.082893	2	959.17	5	386390	1.29	1.8	0.7	42.9	18.2
S010000547	2022	fall	8	After	6	0	25	2	134	91	13	0	37	37	4115659313	3554536910	4999349	Korean	65	0	0	225	2021	37.61916257	127.0855595	2	959.17	5	386390	1.29	1.8	0.7	42.9	18.2
S010005204	2022	fall	8	After	6	0	25	2	105	85	12	4	10	9	2702824301	2468737866	4271173	Korean	63	0	0	190	2075	37.60524932	127.0929501	2	959.17	5	386390	1.29	1.8	0.7	42.9	18.2
S010000430	2022	fall	8	After	6	1	25	2	186	0	12	1	0	0	3239244417	3014676214	5383351	Korean	59	0	0	186	2193	37.584781	127.096719	2	959.17	5	386390	1.29	1.8	0.7	42.9	18.2
S010005364	2022	fall	8	After	6	0	25	2	110	89	13	1	116	99	2829986678	2480778982	3852141	Korean	72	0	0	199	2041	37.615506	127.086204	2	959.17	5	386390	1.29	1.8	0.7	42.9	18.2
S010000475	2022	fall	8	After	6	1	25	2	199	0	12	2	319	319	9344473683	8434766274	13409803	Korean	57	0	1	199	2062	37.60584697	127.1064637	2	959.17	5	386390	1.29	1.8	0.7	42.9	18.2
S010000475	2023	spring	9	After	7	1	25	2	227	0	12	0	432	292	10227385827	9261607976	14654443	Korean	57	0	1	227	2062	37.60584697	127.1064637	1	952.54	5	385003	1.3	1.8	0.7	45.1	21.6
S010000561	2023	spring	9	After	7	2	25	2	0	187	10	2	86	61	8952857676	8779053004	15456079	Korean	75	0	1	187	2174	37.59328087	127.0970432	1	952.54	5	385003	1.3	1.8	0.7	45.1	21.6
S010000476	2023	spring	9	After	7	2	25	2	0	220	12	3	153	127	12585353185	12337451728	18496930	Korean	77	0	1	220	2057	37.6063172	127.1053091	1	952.54	5	385003	1.3	1.8	0.7	45.1	21.6
S010000430	2023	spring	9	After	7	1	25	2	209	0	13	1	48	48	2983840256	2944484864	4982208	Korean	65	0	0	209	2193	37.584781	127.096719	1	952.54	5	385003	1.3	1.8	0.7	45.1	21.6
S010005204	2023	spring	9	After	7	0	25	2	105	105	13	2	12	12	3030606873	3001168452	5018677	Korean	65	0	0	210	2075	37.60524932	127.0929501	1	952.54	5	385003	1.3	1.8	0.7	45.1	21.6
S010005364	2023	spring	9	After	7	0	25	2	111	103	12	3	58	58	3285515468	3241799040	5178593	Korean	75	0	0	214	2041	37.615506	127.086204	1	952.54	5	385003	1.3	1.8	0.7	45.1	21.6
S010000547	2023	spring	9	After	7	0	25	2	138	106	12	3	52	52	3581675026	3546106130	5008625	Korean	68	0	0	244	2021	37.61916257	127.0855595	1	952.54	5	385003	1.3	1.8	0.7	45.1	21.6
S010000536	2023	spring	9	After	7	0	25	2	111	75	10	5	40	40	2894723330	2815876615	5147855	Korean	73	0	0	186	2047	37.604737	127.082893	1	952.54	5	385003	1.3	1.8	0.7	45.1	21.6
S010000568	2019	spring	1	Before	0	1	1	2	454	0	18	1	296	255	12429221870	12362056034	9372294	Math	68	1	1	403	6183	37.50510788	127.0614166	1	1773.59	16	541854	2.95	1.5	4.2	55.8	54.4
S010000532	2019	spring	1	Before	0	1	1	2	229	0	13	4	119	105	10141540907	10108302932	11486708	Math	76	0	1	266	6350	37.48571777	127.0814362	1	1773.59	16	541854	2.95	1.5	4.2	55.8	54.4
S010000400	2019	spring	1	Before	0	0	1	2	67	127	12	5	43	33	3303772707	3173247426	5044909	Math	48	0	0	179	6003	37.53097153	127.0326462	1	1773.59	16	541854	2.95	1.5	4.2	55.8	54.4
S010000531	2019	spring	1	Before	0	1	1	2	398	0	17	2	175	175	11104821714	10632220814	9134210	Math	57	1	1	362	6338	37.49371338	127.0809097	1	1773.59	16	541854	2.95	1.5	4.2	55.8	54.4
S010000514	2019	spring	1	Before	0	2	1	2	0	249	13	3	84	72	7575241792	7420963875	9842127	Math	68	0	1	224	6264	37.48794174	127.0359268	1	1773.59	16	541854	2.95	1.5	4.2	55.8	54.4
S010000479	2019	spring	1	Before	0	2	1	2	0	389	15	3	185	161	11829809182	11722433286	9461205	Math	72	0	1	352	6277	37.49147415	127.0526123	1	1773.59	16	541854	2.95	1.5	4.2	55.8	54.4
S010000559	2019	spring	1	Before	0	0	1	2	161	233	16	3	176	155	11160685976	10589447409	9248426	Math	66	1	1	349	6000	37.52539825	127.0227356	1	1773.59	16	541854	2.95	1.5	4.2	55.8	54.4
S010000405	2019	spring	1	Before	0	1	1	2	346	0	15	4	0	0	9904312815	9859300822	8938623	Math	69	0	1	357	6278	37.49583435	127.0566788	1	1773.59	16	541854	2.95	1.5	4.2	55.8	54.4
S010000376	2019	spring	1	Before	0	2	1	2	0	339	14	1	190	177	4860745759	4759502580	4171343	Math	67	0	0	339	6324	37.48688889	127.065567	1	1773.59	16	541854	2.95	1.5	4.2	55.8	54.4
S010000375	2019	spring	1	Before	0	1	1	2	386	0	14	3	76	76	5572170702	5447775511	4487459	Math	51	0	0	321	6086	37.51756668	127.0560761	1	1773.59	16	541854	2.95	1.5	4.2	55.8	54.4
S010000459	2019	spring	1	Before	0	0	1	2	62	109	12	1	443	268	8194704471	8099638550	13589998	Math	41	0	1	185	6348	37.49031448	127.1023636	1	1773.59	16	541854	2.95	1.5	4.2	55.8	54.4
S010000548	2019	spring	1	Before	0	0	1	2	89	162	12	3	48	48	10396289219	10083505330	12296958	Math	62	0	1	259	6373	37.47132874	127.0999451	1	1773.59	16	541854	2.95	1.5	4.2	55.8	54.4
S010000495	2019	spring	1	Before	0	1	1	2	256	0	12	3	313	250	9172438454	9067128012	10268548	Math	70	0	1	315	6065	37.52018356	127.0433502	1	1773.59	16	541854	2.95	1.5	4.2	55.8	54.4
S010000373	2019	spring	1	Before	0	0	1	2	85	109	11	4	64	59	3153356249	2882482660	4482866	Math	51	0	0	204	6324	37.48495865	127.0594025	1	1773.59	16	541854	2.95	1.5	4.2	55.8	54.4
S010000542	2019	spring	1	Before	0	0	1	2	71	100	9	6	59	57	2605440849	2456022850	4073007	Math	49	0	0	164	6009	37.52799988	127.0437012	1	1773.59	16	541854	2.95	1.5	4.2	55.8	54.4
S010000534	2019	spring	1	Before	0	0	1	2	133	186	15	2	100	92	11234254520	10593201048	10509128	Math	58	0	1	302	6277	37.49190903	127.0521088	1	1773.59	16	541854	2.95	1.5	4.2	55.8	54.4
S010000538	2019	spring	1	Before	0	2	1	2	0	299	16	3	118	118	10930128693	10708776730	10938485	Math	65	0	1	308	6213	37.50182724	127.0469055	1	1773.59	16	541854	2.95	1.5	4.2	55.8	54.4
S010000400	2019	fall	2	Before	0	0	1	2	67	127	12	5	43	33	3303772707	3173247426	5044909	Math	45	0	0	179	6003	37.53097153	127.0326462	2	1886.25	16	544028	2.94	1.5	4.2	55.8	54.4
S010000559	2019	fall	2	Before	0	0	1	2	161	233	16	3	176	155	11160685976	10589447409	9248426	Math	61	1	1	349	6000	37.52539825	127.0227356	2	1886.25	16	544028	2.94	1.5	4.2	55.8	54.4
S010000548	2019	fall	2	Before	0	0	1	2	89	162	12	3	48	48	10396289219	10083505330	12296958	Math	51	0	1	259	6373	37.47132874	127.0999451	2	1886.25	16	544028	2.94	1.5	4.2	55.8	54.4
S010000568	2019	fall	2	Before	0	1	1	2	454	0	18	1	296	255	12429221870	12362056034	9372294	Math	73	1	1	403	6183	37.50510788	127.0614166	2	1886.25	16	544028	2.94	1.5	4.2	55.8	54.4
S010000542	2019	fall	2	Before	0	0	1	2	71	100	9	6	59	57	2605440849	2456022850	4073007	Math	49	0	0	164	6009	37.52799988	127.0437012	2	1886.25	16	544028	2.94	1.5	4.2	55.8	54.4
S010000531	2019	fall	2	Before	0	1	1	2	398	0	17	2	175	175	11104821714	10632220814	9134210	Math	57	1	1	362	6338	37.49371338	127.0809097	2	1886.25	16	544028	2.94	1.5	4.2	55.8	54.4
S010000375	2019	fall	2	Before	0	1	1	2	386	0	14	3	76	76	5572170702	5447775511	4487459	Math	52	0	0	321	6086	37.51756668	127.0560761	2	1886.25	16	544028	2.94	1.5	4.2	55.8	54.4
S010000538	2019	fall	2	Before	0	2	1	2	0	299	16	3	118	118	10930128693	10708776730	10938485	Math	64	0	1	308	6213	37.50182724	127.0469055	2	1886.25	16	544028	2.94	1.5	4.2	55.8	54.4
S010000534	2019	fall	2	Before	0	0	1	2	133	186	15	2	100	92	11234254520	10593201048	10509128	Math	58	0	1	302	6277	37.49190903	127.0521088	2	1886.25	16	544028	2.94	1.5	4.2	55.8	54.4
S010000532	2019	fall	2	Before	0	1	1	2	229	0	13	4	119	105	10141540907	10108302932	11486708	Math	75	0	1	266	6350	37.48571777	127.0814362	2	1886.25	16	544028	2.94	1.5	4.2	55.8	54.4
S010000376	2019	fall	2	Before	0	2	1	2	0	339	14	1	190	177	4860745759	4759502580	4171343	Math	64	0	0	339	6324	37.48688889	127.065567	2	1886.25	16	544028	2.94	1.5	4.2	55.8	54.4
S010000373	2019	fall	2	Before	0	0	1	2	85	109	11	4	64	59	3153356249	2882482660	4482866	Math	54	0	0	204	6324	37.48495865	127.0594025	2	1886.25	16	544028	2.94	1.5	4.2	55.8	54.4
S010000459	2019	fall	2	Before	0	0	1	2	62	109	12	1	443	268	8194704471	8099638550	13589998	Math	36	0	1	185	6348	37.49031448	127.1023636	2	1886.25	16	544028	2.94	1.5	4.2	55.8	54.4
S010000405	2019	fall	2	Before	0	1	1	2	346	0	15	4	0	0	9904312815	9859300822	8938623	Math	60	0	1	357	6278	37.49583435	127.0566788	2	1886.25	16	544028	2.94	1.5	4.2	55.8	54.4
S010000514	2019	fall	2	Before	0	2	1	2	0	249	13	3	84	72	7575241792	7420963875	9842127	Math	66	0	1	224	6264	37.48794174	127.0359268	2	1886.25	16	544028	2.94	1.5	4.2	55.8	54.4
S010000479	2019	fall	2	Before	0	2	1	2	0	389	15	3	185	161	11829809182	11722433286	9461205	Math	72	0	1	352	6277	37.49147415	127.0526123	2	1886.25	16	544028	2.94	1.5	4.2	55.8	54.4
S010000495	2019	fall	2	Before	0	1	1	2	256	0	12	3	313	250	9172438454	9067128012	10268548	Math	63	0	1	315	6065	37.52018356	127.0433502	2	1886.25	16	544028	2.94	1.5	4.2	55.8	54.4
S010000548	2020	spring	3	After	1	0	1	2	110	180	12	2	81	81	19293035626	9237850325	11678698	Math	51	0	1	259	6373	37.47132874	127.0999451	1	2009.46	16	544804	2.94	1.3	4.4	53.6	52.3
S010000459	2020	spring	3	After	1	0	1	2	85	115	12	1	161	161	6414336929	6337913909	11177979	Math	49	0	1	185	6348	37.49031448	127.1023636	1	2009.46	16	544804	2.94	1.3	4.4	53.6	52.3
S010000532	2020	spring	3	After	1	1	1	2	327	0	13	2	0	0	8828181187	8777011915	9996597	Math	77	0	1	266	6350	37.48571777	127.0814362	1	2009.46	16	544804	2.94	1.3	4.4	53.6	52.3
S010000514	2020	spring	3	After	1	2	1	2	0	235	13	3	0	0	6770347248	6672153442	8980018	Math	66	0	1	224	6264	37.48794174	127.0359268	1	2009.46	16	544804	2.94	1.3	4.4	53.6	52.3
S010000559	2020	spring	3	After	1	0	1	2	144	202	14	2	0	0	9307316050	8865812098	8285806	Math	67	1	1	349	6000	37.52539825	127.0227356	1	2009.46	16	544804	2.94	1.3	4.4	53.6	52.3
S010000568	2020	spring	3	After	1	1	1	2	400	0	18	2	117	84	9543716561	9452643134	7531987	Math	72	1	1	403	6183	37.50510788	127.0614166	1	2009.46	16	544804	2.94	1.3	4.4	53.6	52.3
S010000376	2020	spring	3	After	1	2	1	2	0	365	13	3	23	23	4346767745	4302627265	3947365	Math	62	0	0	339	6324	37.48688889	127.065567	1	2009.46	16	544804	2.94	1.3	4.4	53.6	52.3
S010000405	2020	spring	3	After	1	1	1	2	382	0	14	3	0	0	9495182443	9348478189	8452512	Math	70	0	1	357	6278	37.49583435	127.0566788	1	2009.46	16	544804	2.94	1.3	4.4	53.6	52.3
S010000375	2020	spring	3	After	1	1	1	2	373	0	15	2	0	0	5466596067	5279678534	4567196	Math	52	0	0	321	6086	37.51756668	127.0560761	1	2009.46	16	544804	2.94	1.3	4.4	53.6	52.3
S010000542	2020	spring	3	After	1	0	1	2	68	98	9	4	0	0	2436076505	2336164874	4399557	Math	53	0	0	164	6009	37.52799988	127.0437012	1	2009.46	16	544804	2.94	1.3	4.4	53.6	52.3
S010000531	2020	spring	3	After	1	1	1	2	360	0	16	3	0	0	10109510086	9312553679	8314780	Math	69	1	1	362	6338	37.49371338	127.0809097	1	2009.46	16	544804	2.94	1.3	4.4	53.6	52.3
S010000534	2020	spring	3	After	1	0	1	2	137	190	14	3	0	0	10236373861	9989529751	10131369	Math	50	0	1	302	6277	37.49190903	127.0521088	1	2009.46	16	544804	2.94	1.3	4.4	53.6	52.3
S010000538	2020	spring	3	After	1	2	1	2	0	306	15	4	0	0	8941661377	7887186216	8563720	Math	60	0	1	308	6213	37.50182724	127.0469055	1	2009.46	16	544804	2.94	1.3	4.4	53.6	52.3
S010000400	2020	spring	3	After	1	0	1	2	78	117	10	2	5	5	3564972710	3268059252	5567393	Math	52	0	0	179	6003	37.53097153	127.0326462	1	2009.46	16	544804	2.94	1.3	4.4	53.6	52.3
S010000373	2020	spring	3	After	1	0	1	2	94	101	11	2	0	0	3055247990	2956180730	4752702	Math	45	0	0	204	6324	37.48495865	127.0594025	1	2009.46	16	544804	2.94	1.3	4.4	53.6	52.3
S010000495	2020	spring	3	After	1	1	1	2	291	0	12	6	0	0	7517897491	7330974772	8445824	Math	63	0	1	315	6065	37.52018356	127.0433502	1	2009.46	16	544804	2.94	1.3	4.4	53.6	52.3
S010000479	2020	spring	3	After	1	2	1	2	0	385	15	1	0	0	11785238025	11660335235	10069374	Math	71	0	1	352	6277	37.49147415	127.0526123	1	2009.46	16	544804	2.94	1.3	4.4	53.6	52.3
S010000459	2020	fall	4	After	2	0	1	2	85	115	12	1	161	161	6414336929	6337913909	11177979	Math	50	0	1	185	6348	37.49031448	127.1023636	2	2143.21	16	539235	2.97	1.3	4.4	53.6	52.3
S010000479	2020	fall	4	After	2	2	1	2	0	385	15	1	0	0	11785238025	11660335235	10069374	Math	68	0	1	352	6277	37.49147415	127.0526123	2	2143.21	16	539235	2.97	1.3	4.4	53.6	52.3
S010000531	2020	fall	4	After	2	1	1	2	360	0	16	3	0	0	10109510086	9312553679	8314780	Math	60	1	1	362	6338	37.49371338	127.0809097	2	2143.21	16	539235	2.97	1.3	4.4	53.6	52.3
S010000375	2020	fall	4	After	2	1	1	2	373	0	15	2	0	0	5466596067	5279678534	4567196	Math	64	0	0	321	6086	37.51756668	127.0560761	2	2143.21	16	539235	2.97	1.3	4.4	53.6	52.3
S010000559	2020	fall	4	After	2	0	1	2	144	202	14	2	0	0	9307316050	8865812098	8285806	Math	63	1	1	349	6000	37.52539825	127.0227356	2	2143.21	16	539235	2.97	1.3	4.4	53.6	52.3
S010000400	2020	fall	4	After	2	0	1	2	78	117	10	2	5	5	3564972710	3268059252	5567393	Math	44	0	0	179	6003	37.53097153	127.0326462	2	2143.21	16	539235	2.97	1.3	4.4	53.6	52.3
S010000495	2020	fall	4	After	2	1	1	2	291	0	12	6	0	0	7517897491	7330974772	8445824	Math	74	0	1	315	6065	37.52018356	127.0433502	2	2143.21	16	539235	2.97	1.3	4.4	53.6	52.3
S010000534	2020	fall	4	After	2	0	1	2	137	190	14	3	0	0	10236373861	9989529751	10131369	Math	42	0	1	302	6277	37.49190903	127.0521088	2	2143.21	16	539235	2.97	1.3	4.4	53.6	52.3
